so,req,database,type,total_time,server_response,db_response,cpu_usage
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,2.1
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,16.1
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,30.4
windows,250,mysql,read,0.103000164,0.101999998,0.002000093,37.5
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,13.5
windows,250,mysql,read,0.106000185,0.102999926,0.003000021,10.6
windows,250,mysql,read,0.108999968,0.105000019,0.004000187,10.7
windows,250,mysql,read,0.105000019,0.102999926,0.002000093,0
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,2.1
windows,250,mysql,read,0.107000113,0.101999998,0.002000093,3.6
windows,250,mysql,read,0.110000134,0.105000019,0.004999876,3.6
windows,250,mysql,read,0.110000134,0.103999853,0.003999949,9.1
windows,250,mysql,read,0.111000061,0.105000019,0.004000187,8.3
windows,250,mysql,read,0.111000061,0.105999947,0.003999949,5.9
windows,250,mysql,read,0.103999853,0.102999926,0.001999855,22.9
windows,250,mysql,read,0.104000092,0.100999832,0.000999928,9.1
windows,250,mysql,read,0.111000061,0.105000019,0.003999949,8.2
windows,250,mysql,read,0.107000113,0.103999853,0.003000021,3.6
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,46.4
windows,250,mysql,read,0.105000019,0.102999926,0.002000093,22.9
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,14.6
windows,250,mysql,read,0.104000092,0.101999998,0.000999928,5.3
windows,250,mysql,read,0.102999926,0.101999998,0.002000093,13.5
windows,250,mysql,read,0.104000092,0.101999998,0.000999928,12.5
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,16.1
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,16.7
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,12.5
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,14.6
windows,250,mysql,read,0.103999853,0.102999926,0.001999855,14.6
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,14.6
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,14.6
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,17.9
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,12.5
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,47.3
windows,250,mysql,read,0.101999998,0.101000071,0.000999928,12.5
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,12.5
windows,250,mysql,read,0.104000092,0.101999998,0.000999928,12.5
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,12.5
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,12.5
windows,250,mysql,read,0.103999853,0.102999926,0.001999855,12.5
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,12.5
windows,250,mysql,read,0.104000092,0.100999832,0.000999928,12.7
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,12.5
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,12.7
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,12.5
windows,250,mysql,read,0.103999853,0.101999998,0.001999855,14.6
windows,250,mysql,read,0.103000164,0.101999998,0.002000093,12.5
windows,250,mysql,read,0.102999926,0.101999998,0.002000093,14.6
windows,250,mysql,read,0.104000092,0.101000071,0.001000166,47.4
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,18.8
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,16.1
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,18.8
windows,250,mysql,read,0.104000092,0.101999998,0.001999855,12.5
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,14.3
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,12.5
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,12.5
windows,250,mysql,read,0.103000164,0.101999998,0.002000093,12.5
windows,250,mysql,read,0.104000092,0.101999998,0.000999928,12.5
windows,250,mysql,read,0.103999853,0.101000071,0.000999928,12.7
windows,250,mysql,read,0.103000164,0.101999998,0.002000093,14.6
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,18.2
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,12.5
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,14.6
windows,250,mysql,read,0.104000092,0.101999998,0.001999855,44.6
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,12.5
windows,250,mysql,read,0.102999926,0.101999998,0.002000093,14.5
windows,250,mysql,read,0.105000019,0.103000164,0.001000166,12.5
windows,250,mysql,read,0.102999926,0.101999998,0.002000093,13
windows,250,mysql,read,0.104000092,0.101999998,0.000999928,14.6
windows,250,mysql,read,0.104000092,0.100999832,0.000999928,14.6
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,15.8
windows,250,mysql,read,0.105999947,0.103000164,0.003000021,8.3
windows,250,mysql,read,0.106000185,0.101999998,0.002000093,0
windows,250,mysql,read,0.105999947,0.104000092,0.003000021,15.8
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,12.5
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,14.3
windows,250,mysql,read,0.102999926,0.101999998,0.002000093,10.4
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,12.7
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,52.1
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,20.8
windows,250,mysql,read,0.10800004,0.103000164,0.002000093,9.6
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,63.3
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,25
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,25.5
windows,250,mysql,read,0.108999968,0.105999947,0.003999949,12.5
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,12.7
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,12.5
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,17.9
windows,250,mysql,read,0.102999926,0.101999998,0.000999928,12.5
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,10.4
windows,250,mysql,read,0.106000185,0.102999926,0.003000021,8.9
windows,250,mysql,read,0.105999947,0.101999998,0.001999855,3.6
windows,250,mysql,read,0.105999947,0.101999998,0.002000093,4.2
windows,250,mysql,read,0.104000092,0.103000164,0.003000021,26.8
windows,250,mysql,read,0.106999874,0.102999926,0.002000093,2.1
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,16.7
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,12
windows,250,mysql,read,0.10800004,0.103000164,0.003000021,4.1
windows,250,mysql,read,0.103000164,0.101999998,0.002000093,0
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,5.4
windows,250,mysql,read,0.109000206,0.103999853,0.003999949,3.8
windows,250,mysql,read,0.113000154,0.105999947,0.006000042,12.5
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,6.3
windows,250,mysql,read,0.106999874,0.105000019,0.003999949,8.3
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,8.2
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,6.1
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,33.9
windows,250,mysql,read,0.107000113,0.102999926,0.002999783,0
windows,250,mysql,read,0.109999895,0.105999947,0.004999876,4.2
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,4.2
windows,250,mysql,read,0.111000061,0.105000019,0.004999876,0
windows,250,mysql,read,0.107000113,0.102999926,0.003000021,2
windows,250,mysql,read,0.110999823,0.105000019,0.003999949,1.8
windows,250,mysql,read,0.111000061,0.105999947,0.006000042,1.8
windows,250,mysql,read,0.106999874,0.101999998,0.002000093,1.8
windows,250,mysql,read,0.105000019,0.102999926,0.003000021,6.3
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,12.5
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,12.2
windows,250,mysql,read,0.106000185,0.104000092,0.002000093,7
windows,250,mysql,read,0.104999781,0.102999926,0.001999855,0
windows,250,mysql,read,0.106000185,0.104000092,0.003000021,34.7
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,12.5
windows,250,mysql,read,0.106000185,0.101000071,0.000999928,10.7
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,2
windows,250,mysql,read,0.106000185,0.101999998,0.002000093,5.6
windows,250,mysql,read,0.110000134,0.105000019,0.004000187,3.6
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,16.7
windows,250,mysql,read,0.111000061,0.105999947,0.006000042,0
windows,250,mysql,read,0.105999947,0.101999998,0.002000093,4.2
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,10.7
windows,250,mysql,read,0.10800004,0.105000019,0.003999949,7.1
windows,250,mysql,read,0.110000134,0.105000019,0.004999876,6.3
windows,250,mysql,read,0.111000061,0.106000185,0.004000187,6.3
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,7.1
windows,250,mysql,read,0.105000019,0.103000164,0.002000093,16.1
windows,250,mysql,read,0.105000019,0.102999926,0.002000093,39.6
windows,250,mysql,read,0.10800004,0.105999947,0.006000042,14.6
windows,250,mysql,read,0.10800004,0.103999853,0.003999949,10.7
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,4.2
windows,250,mysql,read,0.10800004,0.104000092,0.004000187,1.9
windows,250,mysql,read,0.107999802,0.103000164,0.003000021,4.1
windows,250,mysql,read,0.106000185,0.101999998,0.002000093,0
windows,250,mysql,read,0.108999968,0.105999947,0.004999876,14.3
windows,250,mysql,read,0.111999989,0.103999853,0.003999949,7.1
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,20.8
windows,250,mysql,read,0.104000092,0.103000164,0.003000021,0
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,35.7
windows,250,mysql,read,0.107000113,0.103999853,0.003999949,17
windows,250,mysql,read,0.108999968,0.105999947,0.005000114,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,6
windows,250,mysql,read,0.104000092,0.100999832,0.000999928,20.8
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,10.4
windows,250,mysql,read,0.109999895,0.104000092,0.003000021,5.4
windows,250,mysql,read,0.109999895,0.104000092,0.003999949,5.5
windows,250,mysql,read,0.108999968,0.102999926,0.003000021,0
windows,250,mysql,read,0.111000061,0.105000019,0.005000114,0
windows,250,mysql,read,0.107000113,0.101999998,0.001999855,0
windows,250,mysql,read,0.111000061,0.105999947,0.003999949,8.2
windows,250,mysql,read,0.109999895,0.105000019,0.005000114,0
windows,250,mysql,read,0.109999895,0.105999947,0.005000114,1.9
windows,250,mysql,read,0.109999895,0.105999947,0.003999949,3.6
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,3.6
windows,250,mysql,read,0.10800004,0.102999926,0.003000021,1.9
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,2.1
windows,250,mysql,read,0.104000092,0.101999998,0.000999928,41.7
windows,250,mysql,read,0.107000113,0.102999926,0.003000021,3.6
windows,250,mysql,read,0.107000113,0.103999853,0.003999949,2.1
windows,250,mysql,read,0.107000113,0.104000092,0.003000021,0
windows,250,mysql,read,0.110000134,0.105000019,0.004000187,3.6
windows,250,mysql,read,0.108999968,0.104000092,0.003000021,2.1
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,0
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,0
windows,250,mysql,read,0.109999895,0.105000019,0.005000114,0
windows,250,mysql,read,0.106000185,0.103000164,0.002000093,0
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,10.4
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,2.1
windows,250,mysql,read,0.111999989,0.107000113,0.006000042,8.3
windows,250,mysql,read,0.106999874,0.101999998,0.002000093,2
windows,250,mysql,read,0.107000113,0.104000092,0.003000021,10.7
windows,250,mysql,read,0.103999853,0.101000071,0.000999928,8.3
windows,250,mysql,read,0.106999874,0.101999998,0.002000093,0
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,0
windows,250,mysql,read,0.111000061,0.105999947,0.005000114,1.8
windows,250,mysql,read,0.111999989,0.105999947,0.004999876,0
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,3.6
windows,250,mysql,read,0.107999802,0.104000092,0.003999949,2.1
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,0
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,4.2
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,4.2
windows,250,mysql,read,0.111999989,0.10800004,0.006000042,2
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,0
windows,250,mysql,read,0.105999947,0.101999998,0.001999855,0
windows,250,mysql,read,0.103000164,0.101000071,0.000999928,29.2
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,2.1
windows,250,mysql,read,0.110000134,0.104000092,0.003999949,8.2
windows,250,mysql,read,0.105000019,0.101999998,0.001999855,2.1
windows,250,mysql,read,0.111000061,0.105999947,0.005000114,6.1
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,2.1
windows,250,mysql,read,0.109999895,0.105000019,0.004000187,2.1
windows,250,mysql,read,0.110000134,0.104999781,0.003999949,0
windows,250,mysql,read,0.108999968,0.106000185,0.004000187,3.6
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,6.3
windows,250,mysql,read,0.111999989,0.105999947,0.004999876,0
windows,250,mysql,read,0.106999874,0.104000092,0.003000021,3.6
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,2.1
windows,250,mysql,read,0.107999802,0.105000019,0.003999949,42.1
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,6.5
windows,250,mysql,read,0.107999802,0.105000019,0.003999949,8.3
windows,250,mysql,read,0.108999968,0.104000092,0.003000021,5.6
windows,250,mysql,read,0.104000092,0.101999998,0.001999855,9.8
windows,250,mysql,read,0.104999781,0.101999998,0.001999855,0
windows,250,mysql,read,0.109999895,0.105000019,0.004000187,0
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,3.8
windows,250,mysql,read,0.111000061,0.106000185,0.005000114,3.6
windows,250,mysql,read,0.106000185,0.104000092,0.003000021,0
windows,250,mysql,read,0.109999895,0.103999853,0.003000021,0
windows,250,mysql,read,0.111000061,0.105999947,0.004999876,1.8
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,5.8
windows,250,mysql,read,0.106999874,0.105000019,0.003999949,4.2
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,2
windows,250,mysql,read,0.104000092,0.101999998,0.001000166,50
windows,250,mysql,read,0.102999926,0.101999998,0.002000093,12.8
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,13
windows,250,mysql,read,0.105999947,0.101999998,0.001999855,0
windows,250,mysql,read,0.105999947,0.101999998,0.001999855,3.6
windows,250,mysql,read,0.110000134,0.104999781,0.003999949,0
windows,250,mysql,read,0.109999895,0.104000092,0.004000187,4.1
windows,250,mysql,read,0.106000185,0.102999926,0.001999855,0
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,14.8
windows,250,mysql,read,0.110000134,0.104000092,0.003000021,0
windows,250,mysql,read,0.110999823,0.105999947,0.005000114,5.4
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.105000019,0.101999998,0.001999855,35.4
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,2.1
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,2.1
windows,250,mysql,read,0.111999989,0.105999947,0.006000042,4.2
windows,250,mysql,read,0.103999853,0.101000071,0.000999928,12.5
windows,250,mysql,read,0.109999895,0.104000092,0.003000021,6.1
windows,250,mysql,read,0.110000134,0.103999853,0.003999949,0
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,8.2
windows,250,mysql,read,0.109999895,0.105000019,0.004000187,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,4.2
windows,250,mysql,read,0.111000061,0.106999874,0.006000042,1.8
windows,250,mysql,read,0.110999823,0.105000019,0.004000187,0
windows,250,mysql,read,0.111000061,0.105999947,0.005000114,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,16.7
windows,250,mysql,read,0.108999968,0.103999853,0.003000021,16.3
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,22.9
windows,250,mysql,read,0.110000134,0.104999781,0.003999949,0
windows,250,mysql,read,0.111000061,0.105000019,0.005000114,14.3
windows,250,mysql,read,0.106999874,0.102999926,0.003000021,8.3
windows,250,mysql,read,0.109000206,0.105000019,0.004999876,2.1
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.10800004,0.102999926,0.001999855,0
windows,250,mysql,read,0.110999823,0.105000019,0.004000187,9.1
windows,250,mysql,read,0.105000019,0.102999926,0.003000021,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,3.5
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,0
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,9.1
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,37.5
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.111000061,0.105999947,0.005999804,4
windows,250,mysql,read,0.10800004,0.103999853,0.003999949,14.6
windows,250,mysql,read,0.105000019,0.101999998,0.002000093,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.109999895,0.105000019,0.004999876,1.8
windows,250,mysql,read,0.107000113,0.101999998,0.001999855,0
windows,250,mysql,read,0.111000061,0.105999947,0.003999949,1.8
windows,250,mysql,read,0.112999916,0.10800004,0.006000042,0
windows,250,mysql,read,0.108999968,0.105000019,0.003999949,0
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,0
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,0
windows,250,mysql,read,0.110000134,0.105000019,0.004000187,0
windows,250,mysql,read,0.105000019,0.102999926,0.001999855,33.9
windows,250,mysql,read,0.110000134,0.105000019,0.004999876,1.9
windows,250,mysql,read,0.109999895,0.105000019,0.004999876,9.6
windows,250,mysql,read,0.108999968,0.103999853,0.002999783,1.9
windows,250,mysql,read,0.111000061,0.105000019,0.004000187,0
windows,250,mysql,read,0.105000019,0.101999998,0.000999928,0
windows,250,mysql,read,0.109999895,0.104000092,0.003999949,3.6
windows,250,mysql,read,0.111000061,0.105000019,0.005000114,1.8
windows,250,mysql,read,0.10800004,0.103999853,0.003999949,14.6
windows,250,mysql,read,0.104000092,0.101999998,0.001999855,0
windows,250,mysql,read,0.108999968,0.104000092,0.003000021,5.5
windows,250,mysql,read,0.107999802,0.105000019,0.003999949,5.5
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,2
windows,250,mysql,read,0.10800004,0.103000164,0.002000093,0
windows,250,mysql,read,0.108999968,0.105000019,0.004999876,14.6
windows,250,mysql,read,0.106999874,0.101999998,0.000999928,18.8
windows,250,mysql,read,0.109999895,0.105000019,0.004999876,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,5.5
windows,250,mysql,read,0.109999895,0.104000092,0.003999949,6.1
windows,250,mysql,read,0.111000061,0.105999947,0.004999876,2.1
windows,250,mysql,read,0.105999947,0.103000164,0.002000093,0
windows,250,mysql,read,0.111000061,0.104999781,0.004999876,1.9
windows,250,mysql,read,0.111000061,0.105999947,0.003999949,1.9
windows,250,mysql,read,0.111000061,0.105999947,0.004999876,0
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,0
windows,250,mysql,read,0.105000019,0.101999998,0.001999855,0
windows,250,mysql,read,0.110000134,0.104999781,0.003999949,0
windows,250,mysql,read,0.105999947,0.104000092,0.003000021,11.1
windows,250,mysql,read,0.108999968,0.105000019,0.004000187,0
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,35.4
windows,250,mysql,read,0.111000061,0.105000019,0.004000187,1.9
windows,250,mysql,read,0.10800004,0.103000164,0.002000093,5.5
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,1.8
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,6.1
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,0
windows,250,mysql,read,0.106999874,0.105000019,0.003999949,9.3
windows,250,mysql,read,0.10800004,0.104000092,0.003999949,12.5
windows,250,mysql,read,0.10800004,0.104999781,0.004999876,12.7
windows,250,mysql,read,0.109999895,0.105999947,0.004999876,6
windows,250,mysql,read,0.108999968,0.105000019,0.003999949,4
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,9.3
windows,250,mysql,read,0.102999926,0.101999998,0.000999928,6.3
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,10
windows,250,mysql,read,0.103000164,0.100999832,0.000999928,28.6
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,8.5
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,13.2
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,6.1
windows,250,mysql,read,0.102999926,0.101999998,0.001999855,5.5
windows,250,mysql,read,0.104999781,0.101000071,0.000999928,10.4
windows,250,mysql,read,0.104000092,0.101999998,0.002000093,2.1
windows,250,mysql,read,0.108999968,0.105999947,0.006000042,20.8
windows,250,mysql,read,0.108999968,0.104999781,0.004999876,8.3
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,10.4
windows,250,mysql,read,0.110000134,0.104999781,0.003999949,6.3
windows,250,mysql,read,0.107000113,0.102999926,0.002000093,4.2
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,0
windows,250,mysql,read,0.102999926,0.102999926,0.003000021,4.2
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,15.8
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,43.8
windows,250,mysql,read,0.104000092,0.102999926,0.002000093,2.1
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,1.9
windows,250,mysql,read,0.104000092,0.102999926,0.002000093,14.3
windows,250,mysql,read,0.103999853,0.101999998,0.000999928,9.6
windows,250,mysql,read,0.102999926,0.101999998,0.000999928,4.2
windows,250,mysql,read,0.103999853,0.101999998,0.002000093,14.8
windows,250,mysql,read,0.111999989,0.105999947,0.004999876,5.8
windows,250,mysql,read,0.105999947,0.102999926,0.001999855,12.2
windows,250,mysql,read,0.106999874,0.104000092,0.002000093,7.1
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,3.9
windows,250,mysql,read,0.109999895,0.104000092,0.003999949,0
windows,250,mysql,read,0.107000113,0.102999926,0.003000021,0
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,7.5
windows,250,mysql,read,0.111000061,0.106000185,0.005000114,0
windows,250,mysql,read,0.102999926,0.101000071,0.001000166,47.9
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,0
windows,250,mysql,read,0.109000206,0.103999853,0.003999949,2
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,0
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,5.3
windows,250,mysql,read,0.109999895,0.103999853,0.003999949,0
windows,250,mysql,read,0.111000061,0.106999874,0.006999969,1.8
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,1.9
windows,250,mysql,read,0.109999895,0.104000092,0.003999949,4
windows,250,mysql,read,0.10800004,0.102999926,0.001999855,1.9
windows,250,mysql,read,0.106999874,0.103000164,0.003000021,0
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,5.4
windows,250,mysql,read,0.106999874,0.104000092,0.003999949,8.2
windows,250,mysql,read,0.111000061,0.104999781,0.004999876,0
windows,250,mysql,read,0.102999926,0.101000071,0.000999928,35.4
windows,250,mysql,read,0.109999895,0.104000092,0.004000187,5.3
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,2
windows,250,mysql,read,0.107000113,0.102999926,0.003000021,2.1
windows,250,mysql,read,0.108999968,0.103999853,0.003999949,16.3
windows,250,mysql,read,0.109999895,0.103999853,0.003999949,1.8
windows,250,mysql,read,0.110000134,0.106000185,0.005000114,0
windows,250,mysql,read,0.109999895,0.103999853,0.003999949,3.6
windows,250,mysql,read,0.108999968,0.105000019,0.004000187,1.8
windows,250,mysql,read,0.110000134,0.105000019,0.004000187,0
windows,250,mysql,read,0.109000206,0.105000019,0.003999949,0
windows,250,mysql,read,0.110000134,0.105000019,0.003999949,0
windows,250,mysql,read,0.10800004,0.103999853,0.002999783,0
windows,250,mysql,read,0.108999968,0.105999947,0.004999876,3.8
windows,250,mysql,read,0.105999947,0.103000164,0.003000021,36.8
windows,250,mysql,read,0.109999895,0.104000092,0.004000187,5.3
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,3.6
windows,250,mysql,read,0.108999968,0.105000019,0.003999949,6.4
windows,250,mysql,read,0.107999802,0.102999926,0.003000021,3.6
windows,250,mysql,read,0.110000134,0.104999781,0.003999949,5.4
windows,250,mysql,read,0.111000061,0.106000185,0.006000042,0
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,6.3
windows,250,mysql,read,0.108999968,0.104000092,0.003999949,0
windows,250,mysql,read,0.110000134,0.103999853,0.003999949,1.8
windows,250,mysql,read,0.111000061,0.105999947,0.003999949,4
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,2.1
windows,250,mysql,read,0.108999968,0.104000092,0.004000187,3.6
windows,250,mysql,read,0.111000061,0.105999947,0.005000114,2
windows,250,mysql,read,0.106000185,0.103999853,0.003999949,40
windows,250,mysql,read,0.103000164,0.101999998,0.001000166,1.9
windows,250,mysql,read,0.109999895,0.105000019,0.003999949,3.7
windows,250,mysql,read,0.109000206,0.103999853,0.003999949,5.4
windows,250,mysql,read,0.109000206,0.105999947,0.003999949,5.5
windows,250,mysql,write,0.197000027,0.190999985,0.085999966,0
windows,250,mysql,write,0.272000074,0.26699996,0.162999868,0
windows,250,mysql,write,0.254999876,0.250999928,0.148999929,5.5
windows,250,mysql,write,0.18599987,0.183000088,0.079999924,6.3
windows,250,mysql,write,0.256999969,0.255000114,0.152000189,8.9
windows,250,mysql,write,0.169999838,0.164999962,0.061000109,12.5
windows,250,mysql,write,0.179000139,0.174000025,0.069999933,1.8
windows,250,mysql,write,0.256999969,0.252000093,0.148000002,8.3
windows,250,mysql,write,0.265000105,0.261000156,0.159000158,3.6
windows,250,mysql,write,0.253999949,0.249000072,0.144999981,5.6
windows,250,mysql,write,0.187000036,0.181999922,0.079999924,3.8
windows,250,mysql,write,0.273000002,0.26699996,0.163000107,0
windows,250,mysql,write,0.179000139,0.173999786,0.070999861,0
windows,250,mysql,write,0.256999969,0.250999928,0.145999908,0
windows,250,mysql,write,0.133000135,0.125999928,0.022000074,3.6
windows,250,mysql,write,0.174000025,0.167999983,0.063999891,3.6
windows,250,mysql,write,0.250999928,0.249000072,0.148000002,12.5
windows,250,mysql,write,0.268000126,0.266000032,0.161000013,13.7
windows,250,mysql,write,0.173000097,0.167999983,0.062999964,1.9
windows,250,mysql,write,0.178999901,0.177000046,0.075000048,29.1
windows,250,mysql,write,0.253999949,0.25,0.148999929,12
windows,250,mysql,write,0.17599988,0.171000004,0.069999933,4.2
windows,250,mysql,write,0.272000074,0.267000198,0.164000034,5.4
windows,250,mysql,write,0.148000002,0.143000126,0.039000034,3.8
windows,250,mysql,write,0.332999945,0.328000069,0.22300005,4.1
windows,250,mysql,write,0.169000149,0.164000034,0.059999943,7.5
windows,250,mysql,write,0.15899992,0.154000044,0.049000025,1.8
windows,250,mysql,write,0.177999973,0.173000097,0.069000006,0
windows,250,mysql,write,0.254999876,0.25,0.146000147,0
windows,250,mysql,write,0.187999964,0.185000181,0.083000183,0
